Resource,Zone,Model,LDS,New_Build,Existing_Cap_MW,Max_Cap_MW,Min_Cap_MW,Inv_Cost_per_MWyr,Fixed_OM_Cost_per_MWyr,Var_OM_Cost_per_MWh,Heat_Rate_MMBTU_per_MWh,Fuel,Cap_Size,Start_Cost_per_MW,Start_Fuel_MMBTU_per_MW,Up_Time,Down_Time,Ramp_Up_Percentage,Ramp_Dn_Percentage,Min_Power,Reg_Max,Rsv_Max,Reg_Cost,Rsv_Cost,Resource_Type,region,cluster,VRE_Trans_Cost_per_MWyr,CCS_Rate,MGA,Can_Retire
PJM_SMAC_naturalgas_ccccsavgcf_conservative_0,32,1,0,1,0.0,-1.0,0,175387.8551,65100.0,5.73,7.159,middle_atlantic_reference_naturalgas_ccs90,377.0,97.0,0.2,4,4,0.64,0.64,0.5,0.106666667,0.213333333,0,0,NaturalGas_CCCCSAvgCF_Conservative,PJM_SMAC,0,0.0,0.9,1,1
PJM_SMAC_naturalgas_ccavgcf_moderate_0,32,1,0,1,0.0,-1.0,0,103808.278,27300.0,1.74,6.363,south_atlantic_reference_naturalgas,573.0,61.0,0.2,4,4,1.0,1.0,0.3,0.106666667,0.213333333,0,0,NaturalGas_CCAvgCF_Moderate,PJM_SMAC,0,0.0,0.0,1,1
PJM_SMAC_naturalgas_ctavgcf_moderate_0,32,1,0,1,0.0,-1.0,0,81518.47706,20900.0,4.94,9.717,south_atlantic_reference_naturalgas,237.0,140.0,0.19,0,0,1.0,1.0,0.25,0.63,1.26,0,0,NaturalGas_CTAvgCF_Moderate,PJM_SMAC,0,0.0,0.0,1,1
PJM_SMAC_nuclear_nuclear_moderate_0,32,1,0,1,0.0,-1.0,0,370081.7959,144972.332,2.351778656,10.455,south_atlantic_reference_uranium,1000.0,1000.0,0.0,24,24,0.25,0.25,0.3,0.041666667,0.083333333,0,0,Nuclear_Nuclear_Moderate,PJM_SMAC,0,0.0,0.0,1,1
PJM_West_naturalgas_ccccsavgcf_conservative_0,33,1,0,1,0.0,-1.0,0,161230.2409,65100.0,5.73,7.159,east_north_central_reference_naturalgas_ccs90,377.0,97.0,0.2,4,4,0.64,0.64,0.5,0.106666667,0.213333333,0,0,NaturalGas_CCCCSAvgCF_Conservative,PJM_West,0,0.0,0.9,1,1
PJM_West_naturalgas_ccavgcf_moderate_0,33,1,0,1,0.0,-1.0,0,84997.38203,27300.0,1.74,6.363,east_north_central_reference_naturalgas,573.0,61.0,0.2,4,4,1.0,1.0,0.3,0.106666667,0.213333333,0,0,NaturalGas_CCAvgCF_Moderate,PJM_West,0,0.0,0.0,1,1
PJM_West_naturalgas_ctavgcf_moderate_0,33,1,0,1,0.0,-1.0,0,69541.14072,20900.0,4.94,9.717,east_north_central_reference_naturalgas,237.0,140.0,0.19,0,0,1.0,1.0,0.25,0.63,1.26,0,0,NaturalGas_CTAvgCF_Moderate,PJM_West,0,0.0,0.0,1,1
PJM_West_nuclear_nuclear_moderate_0,33,1,0,1,0.0,-1.0,0,326955.733,144972.332,2.351778656,10.455,east_north_central_reference_uranium,1000.0,1000.0,0.0,24,24,0.25,0.25,0.3,0.041666667,0.083333333,0,0,Nuclear_Nuclear_Moderate,PJM_West,0,0.0,0.0,1,1
PJM_AP_naturalgas_ccccsavgcf_conservative_0,34,1,0,1,0.0,-1.0,0,161230.2409,65100.0,5.73,7.159,south_atlantic_reference_naturalgas_ccs90,377.0,97.0,0.2,4,4,0.64,0.64,0.5,0.106666667,0.213333333,0,0,NaturalGas_CCCCSAvgCF_Conservative,PJM_AP,0,0.0,0.9,1,1
PJM_AP_naturalgas_ccavgcf_moderate_0,34,1,0,1,0.0,-1.0,0,84997.38203,27300.0,1.74,6.363,south_atlantic_reference_naturalgas,573.0,61.0,0.2,4,4,1.0,1.0,0.3,0.106666667,0.213333333,0,0,NaturalGas_CCAvgCF_Moderate,PJM_AP,0,0.0,0.0,1,1
PJM_AP_naturalgas_ctavgcf_moderate_0,34,1,0,1,0.0,-1.0,0,69541.14072,20900.0,4.94,9.717,south_atlantic_reference_naturalgas,237.0,140.0,0.19,0,0,1.0,1.0,0.25,0.63,1.26,0,0,NaturalGas_CTAvgCF_Moderate,PJM_AP,0,0.0,0.0,1,1
PJM_AP_nuclear_nuclear_moderate_0,34,1,0,1,0.0,-1.0,0,326955.733,144972.332,2.351778656,10.455,south_atlantic_reference_uranium,1000.0,1000.0,0.0,24,24,0.25,0.25,0.3,0.041666667,0.083333333,0,0,Nuclear_Nuclear_Moderate,PJM_AP,0,0.0,0.0,1,1
PJM_COMD_naturalgas_ccccsavgcf_conservative_0,35,1,0,1,0.0,-1.0,0,182883.0626,65100.0,5.73,7.159,east_north_central_reference_naturalgas_ccs90,377.0,97.0,0.2,4,4,0.64,0.64,0.5,0.106666667,0.213333333,0,0,NaturalGas_CCCCSAvgCF_Conservative,PJM_COMD,0,0.0,0.9,1,1
PJM_COMD_naturalgas_ccavgcf_moderate_0,35,1,0,1,0.0,-1.0,0,108772.2645,27300.0,1.74,6.363,east_north_central_reference_naturalgas,573.0,61.0,0.2,4,4,1.0,1.0,0.3,0.106666667,0.213333333,0,0,NaturalGas_CCAvgCF_Moderate,PJM_COMD,0,0.0,0.0,1,1
PJM_COMD_naturalgas_ctavgcf_moderate_0,35,1,0,1,0.0,-1.0,0,89793.72763,20900.0,4.94,9.717,east_north_central_reference_naturalgas,237.0,140.0,0.19,0,0,1.0,1.0,0.25,0.63,1.26,0,0,NaturalGas_CTAvgCF_Moderate,PJM_COMD,0,0.0,0.0,1,1
PJM_COMD_nuclear_nuclear_moderate_0,35,1,0,1,0.0,-1.0,0,406855.9581,144972.332,2.351778656,10.455,east_north_central_reference_uranium,1000.0,1000.0,0.0,24,24,0.25,0.25,0.3,0.041666667,0.083333333,0,0,Nuclear_Nuclear_Moderate,PJM_COMD,0,0.0,0.0,1,1
PJM_ATSI_naturalgas_ccccsavgcf_conservative_0,36,1,0,1,0.0,-1.0,0,161230.2409,65100.0,5.73,7.159,east_north_central_reference_naturalgas_ccs90,377.0,97.0,0.2,4,4,0.64,0.64,0.5,0.106666667,0.213333333,0,0,NaturalGas_CCCCSAvgCF_Conservative,PJM_ATSI,0,0.0,0.9,1,1
PJM_ATSI_naturalgas_ccavgcf_moderate_0,36,1,0,1,0.0,-1.0,0,84997.38203,27300.0,1.74,6.363,east_north_central_reference_naturalgas,573.0,61.0,0.2,4,4,1.0,1.0,0.3,0.106666667,0.213333333,0,0,NaturalGas_CCAvgCF_Moderate,PJM_ATSI,0,0.0,0.0,1,1
PJM_ATSI_naturalgas_ctavgcf_moderate_0,36,1,0,1,0.0,-1.0,0,69541.14072,20900.0,4.94,9.717,east_north_central_reference_naturalgas,237.0,140.0,0.19,0,0,1.0,1.0,0.25,0.63,1.26,0,0,NaturalGas_CTAvgCF_Moderate,PJM_ATSI,0,0.0,0.0,1,1
PJM_ATSI_nuclear_nuclear_moderate_0,36,1,0,1,0.0,-1.0,0,326955.733,144972.332,2.351778656,10.455,east_north_central_reference_uranium,1000.0,1000.0,0.0,24,24,0.25,0.25,0.3,0.041666667,0.083333333,0,0,Nuclear_Nuclear_Moderate,PJM_ATSI,0,0.0,0.0,1,1
PJM_Dom_naturalgas_ccccsavgcf_conservative_0,37,1,0,1,0.0,-1.0,0,168059.2078,65100.0,5.73,7.159,south_atlantic_reference_naturalgas_ccs90,377.0,97.0,0.2,4,4,0.64,0.64,0.5,0.106666667,0.213333333,0,0,NaturalGas_CCCCSAvgCF_Conservative,PJM_Dom,0,0.0,0.9,1,1
PJM_Dom_naturalgas_ccavgcf_moderate_0,37,1,0,1,0.0,-1.0,0,95970.40471,27300.0,1.74,6.363,south_atlantic_reference_naturalgas,573.0,61.0,0.2,4,4,1.0,1.0,0.3,0.106666667,0.213333333,0,0,NaturalGas_CCAvgCF_Moderate,PJM_Dom,0,0.0,0.0,1,1
PJM_Dom_naturalgas_ctavgcf_moderate_0,37,1,0,1,0.0,-1.0,0,73896.53575,20900.0,4.94,9.717,south_atlantic_reference_naturalgas,237.0,140.0,0.19,0,0,1.0,1.0,0.25,0.63,1.26,0,0,NaturalGas_CTAvgCF_Moderate,PJM_Dom,0,0.0,0.0,1,1
PJM_Dom_nuclear_nuclear_moderate_0,37,1,0,1,0.0,-1.0,0,340328.1556,144972.332,2.351778656,10.455,south_atlantic_reference_uranium,1000.0,1000.0,0.0,24,24,0.25,0.25,0.3,0.041666667,0.083333333,0,0,Nuclear_Nuclear_Moderate,PJM_Dom,0,0.0,0.0,1,1
PJM_PENE_naturalgas_ccccsavgcf_conservative_0,38,1,0,1,0.0,-1.0,0,175387.8551,65100.0,5.73,7.159,middle_atlantic_reference_naturalgas_ccs90,377.0,97.0,0.2,4,4,0.64,0.64,0.5,0.106666667,0.213333333,0,0,NaturalGas_CCCCSAvgCF_Conservative,PJM_PENE,0,0.0,0.9,1,1
PJM_PENE_naturalgas_ccavgcf_moderate_0,38,1,0,1,0.0,-1.0,0,103808.278,27300.0,1.74,6.363,middle_atlantic_reference_naturalgas,573.0,61.0,0.2,4,4,1.0,1.0,0.3,0.106666667,0.213333333,0,0,NaturalGas_CCAvgCF_Moderate,PJM_PENE,0,0.0,0.0,1,1
PJM_PENE_naturalgas_ctavgcf_moderate_0,38,1,0,1,0.0,-1.0,0,81518.47706,20900.0,4.94,9.717,middle_atlantic_reference_naturalgas,237.0,140.0,0.19,0,0,1.0,1.0,0.25,0.63,1.26,0,0,NaturalGas_CTAvgCF_Moderate,PJM_PENE,0,0.0,0.0,1,1
PJM_PENE_nuclear_nuclear_moderate_0,38,1,0,1,0.0,-1.0,0,370081.7959,144972.332,2.351778656,10.455,middle_atlantic_reference_uranium,1000.0,1000.0,0.0,24,24,0.25,0.25,0.3,0.041666667,0.083333333,0,0,Nuclear_Nuclear_Moderate,PJM_PENE,0,0.0,0.0,1,1
S_VACA_naturalgas_ccccsavgcf_conservative_0,39,1,0,1,0.0,-1.0,0,157232.797,65100.0,5.73,7.159,south_atlantic_reference_naturalgas_ccs90,377.0,97.0,0.2,4,4,0.64,0.64,0.5,0.106666667,0.213333333,0,0,NaturalGas_CCCCSAvgCF_Conservative,S_VACA,0,0.0,0.9,1,1
S_VACA_naturalgas_ccavgcf_moderate_0,39,1,0,1,0.0,-1.0,0,79336.69572,27300.0,1.74,6.363,south_atlantic_reference_naturalgas,573.0,61.0,0.2,4,4,1.0,1.0,0.3,0.106666667,0.213333333,0,0,NaturalGas_CCAvgCF_Moderate,S_VACA,0,0.0,0.0,1,1
S_VACA_naturalgas_ctavgcf_moderate_0,39,1,0,1,0.0,-1.0,0,66347.18436,20900.0,4.94,9.717,south_atlantic_reference_naturalgas,237.0,140.0,0.19,0,0,1.0,1.0,0.25,0.63,1.26,0,0,NaturalGas_CTAvgCF_Moderate,S_VACA,0,0.0,0.0,1,1
S_VACA_nuclear_nuclear_moderate_0,39,1,0,1,0.0,-1.0,0,337319.3605,144972.332,2.351778656,10.455,south_atlantic_reference_uranium,1000.0,1000.0,0.0,24,24,0.25,0.25,0.3,0.041666667,0.083333333,0,0,Nuclear_Nuclear_Moderate,S_VACA,0,0.0,0.0,1,1
S_C_KY_naturalgas_ccccsavgcf_conservative_0,40,1,0,1,0.0,-1.0,0,160564.0003,65100.0,5.73,7.159,east_south_central_reference_naturalgas_ccs90,377.0,97.0,0.2,4,4,0.64,0.64,0.5,0.106666667,0.213333333,0,0,NaturalGas_CCCCSAvgCF_Conservative,S_C_KY,0,0.0,0.9,1,1
S_C_KY_naturalgas_ccavgcf_moderate_0,40,1,0,1,0.0,-1.0,0,82210.58262,27300.0,1.74,6.363,east_south_central_reference_naturalgas,573.0,61.0,0.2,4,4,1.0,1.0,0.3,0.106666667,0.213333333,0,0,NaturalGas_CCAvgCF_Moderate,S_C_KY,0,0.0,0.0,1,1
S_C_KY_naturalgas_ctavgcf_moderate_0,40,1,0,1,0.0,-1.0,0,68815.24154,20900.0,4.94,9.717,east_south_central_reference_naturalgas,237.0,140.0,0.19,0,0,1.0,1.0,0.25,0.63,1.26,0,0,NaturalGas_CTAvgCF_Moderate,S_C_KY,0,0.0,0.0,1,1
S_C_KY_nuclear_nuclear_moderate_0,40,1,0,1,0.0,-1.0,0,340662.4662,144972.332,2.351778656,10.455,east_south_central_reference_uranium,1000.0,1000.0,0.0,24,24,0.25,0.25,0.3,0.041666667,0.083333333,0,0,Nuclear_Nuclear_Moderate,S_C_KY,0,0.0,0.0,1,1
S_D_AECI_naturalgas_ccccsavgcf_conservative_0,41,1,0,1,0.0,-1.0,0,168892.0086,65100.0,5.73,7.159,west_north_central_reference_naturalgas_ccs90,377.0,97.0,0.2,4,4,0.64,0.64,0.5,0.106666667,0.213333333,0,0,NaturalGas_CCCCSAvgCF_Conservative,S_D_AECI,0,0.0,0.9,1,1
S_D_AECI_naturalgas_ccavgcf_moderate_0,41,1,0,1,0.0,-1.0,0,91616.03063,27300.0,1.74,6.363,west_north_central_reference_naturalgas,573.0,61.0,0.2,4,4,1.0,1.0,0.3,0.106666667,0.213333333,0,0,NaturalGas_CCAvgCF_Moderate,S_D_AECI,0,0.0,0.0,1,1
S_D_AECI_naturalgas_ctavgcf_moderate_0,41,1,0,1,0.0,-1.0,0,76292.00302,20900.0,4.94,9.717,west_north_central_reference_naturalgas,237.0,140.0,0.19,0,0,1.0,1.0,0.25,0.63,1.26,0,0,NaturalGas_CTAvgCF_Moderate,S_D_AECI,0,0.0,0.0,1,1
S_D_AECI_nuclear_nuclear_moderate_0,41,1,0,1,0.0,-1.0,0,370750.417,144972.332,2.351778656,10.455,west_north_central_reference_uranium,1000.0,1000.0,0.0,24,24,0.25,0.25,0.3,0.041666667,0.083333333,0,0,Nuclear_Nuclear_Moderate,S_D_AECI,0,0.0,0.0,1,1
S_C_TVA_naturalgas_ccccsavgcf_conservative_0,42,1,0,1,0.0,-1.0,0,160564.0003,65100.0,5.73,7.159,east_south_central_reference_naturalgas_ccs90,377.0,97.0,0.2,4,4,0.64,0.64,0.5,0.106666667,0.213333333,0,0,NaturalGas_CCCCSAvgCF_Conservative,S_C_TVA,0,0.0,0.9,1,1
S_C_TVA_naturalgas_ccavgcf_moderate_0,42,1,0,1,0.0,-1.0,0,82210.58262,27300.0,1.74,6.363,east_south_central_reference_naturalgas,573.0,61.0,0.2,4,4,1.0,1.0,0.3,0.106666667,0.213333333,0,0,NaturalGas_CCAvgCF_Moderate,S_C_TVA,0,0.0,0.0,1,1
S_C_TVA_naturalgas_ctavgcf_moderate_0,42,1,0,1,0.0,-1.0,0,68815.24154,20900.0,4.94,9.717,east_south_central_reference_naturalgas,237.0,140.0,0.19,0,0,1.0,1.0,0.25,0.63,1.26,0,0,NaturalGas_CTAvgCF_Moderate,S_C_TVA,0,0.0,0.0,1,1
S_C_TVA_nuclear_nuclear_moderate_0,42,1,0,1,0.0,-1.0,0,340662.4662,144972.332,2.351778656,10.455,east_south_central_reference_uranium,1000.0,1000.0,0.0,24,24,0.25,0.25,0.3,0.041666667,0.083333333,0,0,Nuclear_Nuclear_Moderate,S_C_TVA,0,0.0,0.0,1,1
S_SOU_naturalgas_ccccsavgcf_conservative_0,43,1,0,1,0.0,-1.0,0,157232.797,65100.0,5.73,7.159,south_atlantic_reference_naturalgas_ccs90,377.0,97.0,0.2,4,4,0.64,0.64,0.5,0.106666667,0.213333333,0,0,NaturalGas_CCCCSAvgCF_Conservative,S_SOU,0,0.0,0.9,1,1
S_SOU_naturalgas_ccavgcf_moderate_0,43,1,0,1,0.0,-1.0,0,80643.00795,27300.0,1.74,6.363,south_atlantic_reference_naturalgas,573.0,61.0,0.2,4,4,1.0,1.0,0.3,0.106666667,0.213333333,0,0,NaturalGas_CCAvgCF_Moderate,S_SOU,0,0.0,0.0,1,1
S_SOU_naturalgas_ctavgcf_moderate_0,43,1,0,1,0.0,-1.0,0,67073.08353,20900.0,4.94,9.717,south_atlantic_reference_naturalgas,237.0,140.0,0.19,0,0,1.0,1.0,0.25,0.63,1.26,0,0,NaturalGas_CTAvgCF_Moderate,S_SOU,0,0.0,0.0,1,1
S_SOU_nuclear_nuclear_moderate_0,43,1,0,1,0.0,-1.0,0,337653.6711,144972.332,2.351778656,10.455,south_atlantic_reference_uranium,1000.0,1000.0,0.0,24,24,0.25,0.25,0.3,0.041666667,0.083333333,0,0,Nuclear_Nuclear_Moderate,S_SOU,0,0.0,0.0,1,1
SPP_NEBR_naturalgas_ccccsavgcf_conservative_0,44,1,0,1,0.0,-1.0,0,154900.9546,65100.0,5.73,7.159,west_north_central_reference_naturalgas_ccs90,377.0,97.0,0.2,4,4,0.64,0.64,0.5,0.106666667,0.213333333,0,0,NaturalGas_CCCCSAvgCF_Conservative,SPP_NEBR,0,0.0,0.9,1,1
SPP_NEBR_naturalgas_ccavgcf_moderate_0,44,1,0,1,0.0,-1.0,0,79597.95817,27300.0,1.74,6.363,west_north_central_reference_naturalgas,573.0,61.0,0.2,4,4,1.0,1.0,0.3,0.106666667,0.213333333,0,0,NaturalGas_CCAvgCF_Moderate,SPP_NEBR,0,0.0,0.0,1,1
SPP_NEBR_naturalgas_ctavgcf_moderate_0,44,1,0,1,0.0,-1.0,0,67363.4432,20900.0,4.94,9.717,west_north_central_reference_naturalgas,237.0,140.0,0.19,0,0,1.0,1.0,0.25,0.63,1.26,0,0,NaturalGas_CTAvgCF_Moderate,SPP_NEBR,0,0.0,0.0,1,1
SPP_NEBR_nuclear_nuclear_moderate_0,44,1,0,1,0.0,-1.0,0,323612.6273,144972.332,2.351778656,10.455,west_north_central_reference_uranium,1000.0,1000.0,0.0,24,24,0.25,0.25,0.3,0.041666667,0.083333333,0,0,Nuclear_Nuclear_Moderate,SPP_NEBR,0,0.0,0.0,1,1
SPP_N_naturalgas_ccccsavgcf_conservative_0,45,1,0,1,0.0,-1.0,0,162562.7223,65100.0,5.73,7.159,west_north_central_reference_naturalgas_ccs90,377.0,97.0,0.2,4,4,0.64,0.64,0.5,0.106666667,0.213333333,0,0,NaturalGas_CCCCSAvgCF_Conservative,SPP_N,0,0.0,0.9,1,1
SPP_N_naturalgas_ccavgcf_moderate_0,45,1,0,1,0.0,-1.0,0,86216.60677,27300.0,1.74,6.363,west_north_central_reference_naturalgas,573.0,61.0,0.2,4,4,1.0,1.0,0.3,0.106666667,0.213333333,0,0,NaturalGas_CCAvgCF_Moderate,SPP_N,0,0.0,0.0,1,1
SPP_N_naturalgas_ctavgcf_moderate_0,45,1,0,1,0.0,-1.0,0,71791.42815,20900.0,4.94,9.717,west_north_central_reference_naturalgas,237.0,140.0,0.19,0,0,1.0,1.0,0.25,0.63,1.26,0,0,NaturalGas_CTAvgCF_Moderate,SPP_N,0,0.0,0.0,1,1
SPP_N_nuclear_nuclear_moderate_0,45,1,0,1,0.0,-1.0,0,342334.019,144972.332,2.351778656,10.455,west_north_central_reference_uranium,1000.0,1000.0,0.0,24,24,0.25,0.25,0.3,0.041666667,0.083333333,0,0,Nuclear_Nuclear_Moderate,SPP_N,0,0.0,0.0,1,1
SPP_WEST_naturalgas_ccccsavgcf_conservative_0,46,1,0,1,0.0,-1.0,0,157399.3571,65100.0,5.73,7.159,west_south_central_reference_naturalgas_ccs90,377.0,97.0,0.2,4,4,0.64,0.64,0.5,0.106666667,0.213333333,0,0,NaturalGas_CCCCSAvgCF_Conservative,SPP_WEST,0,0.0,0.9,1,1
SPP_WEST_naturalgas_ccavgcf_moderate_0,46,1,0,1,0.0,-1.0,0,80207.57054,27300.0,1.74,6.363,west_south_central_reference_naturalgas,573.0,61.0,0.2,4,4,1.0,1.0,0.3,0.106666667,0.213333333,0,0,NaturalGas_CCAvgCF_Moderate,SPP_WEST,0,0.0,0.0,1,1
SPP_WEST_naturalgas_ctavgcf_moderate_0,46,1,0,1,0.0,-1.0,0,66855.31378,20900.0,4.94,9.717,west_south_central_reference_naturalgas,237.0,140.0,0.19,0,0,1.0,1.0,0.25,0.63,1.26,0,0,NaturalGas_CTAvgCF_Moderate,SPP_WEST,0,0.0,0.0,1,1
SPP_WEST_nuclear_nuclear_moderate_0,46,1,0,1,0.0,-1.0,0,323612.6273,144972.332,2.351778656,10.455,west_south_central_reference_uranium,1000.0,1000.0,0.0,24,24,0.25,0.25,0.3,0.041666667,0.083333333,0,0,Nuclear_Nuclear_Moderate,SPP_WEST,0,0.0,0.0,1,1
SPP_SPS_naturalgas_ccccsavgcf_conservative_0,47,1,0,1,0.0,-1.0,0,157399.3571,65100.0,5.73,7.159,west_south_central_reference_naturalgas_ccs90,377.0,97.0,0.2,4,4,0.64,0.64,0.5,0.106666667,0.213333333,0,0,NaturalGas_CCCCSAvgCF_Conservative,SPP_SPS,0,0.0,0.9,1,1
SPP_SPS_naturalgas_ccavgcf_moderate_0,47,1,0,1,0.0,-1.0,0,80207.57054,27300.0,1.74,6.363,west_south_central_reference_naturalgas,573.0,61.0,0.2,4,4,1.0,1.0,0.3,0.106666667,0.213333333,0,0,NaturalGas_CCAvgCF_Moderate,SPP_SPS,0,0.0,0.0,1,1
SPP_SPS_naturalgas_ctavgcf_moderate_0,47,1,0,1,0.0,-1.0,0,66855.31378,20900.0,4.94,9.717,west_south_central_reference_naturalgas,237.0,140.0,0.19,0,0,1.0,1.0,0.25,0.63,1.26,0,0,NaturalGas_CTAvgCF_Moderate,SPP_SPS,0,0.0,0.0,1,1
SPP_SPS_nuclear_nuclear_moderate_0,47,1,0,1,0.0,-1.0,0,323612.6273,144972.332,2.351778656,10.455,west_south_central_reference_uranium,1000.0,1000.0,0.0,24,24,0.25,0.25,0.3,0.041666667,0.083333333,0,0,Nuclear_Nuclear_Moderate,SPP_SPS,0,0.0,0.0,1,1
SPP_WAUE_naturalgas_ccccsavgcf_conservative_0,48,1,0,1,0.0,-1.0,0,154900.9546,65100.0,5.73,7.159,west_north_central_reference_naturalgas_ccs90,377.0,97.0,0.2,4,4,0.64,0.64,0.5,0.106666667,0.213333333,0,0,NaturalGas_CCCCSAvgCF_Conservative,SPP_WAUE,0,0.0,0.9,1,1
SPP_WAUE_naturalgas_ccavgcf_moderate_0,48,1,0,1,0.0,-1.0,0,79597.95817,27300.0,1.74,6.363,west_north_central_reference_naturalgas,573.0,61.0,0.2,4,4,1.0,1.0,0.3,0.106666667,0.213333333,0,0,NaturalGas_CCAvgCF_Moderate,SPP_WAUE,0,0.0,0.0,1,1
SPP_WAUE_naturalgas_ctavgcf_moderate_0,48,1,0,1,0.0,-1.0,0,67363.4432,20900.0,4.94,9.717,west_north_central_reference_naturalgas,237.0,140.0,0.19,0,0,1.0,1.0,0.25,0.63,1.26,0,0,NaturalGas_CTAvgCF_Moderate,SPP_WAUE,0,0.0,0.0,1,1
SPP_WAUE_nuclear_nuclear_moderate_0,48,1,0,1,0.0,-1.0,0,323612.6273,144972.332,2.351778656,10.455,west_north_central_reference_uranium,1000.0,1000.0,0.0,24,24,0.25,0.25,0.3,0.041666667,0.083333333,0,0,Nuclear_Nuclear_Moderate,SPP_WAUE,0,0.0,0.0,1,1
WEC_CALN_naturalgas_ccccsavgcf_conservative_0,49,1,0,1,0.0,-1.0,0,181717.1414,65100.0,5.73,7.159,pacific_reference_naturalgas_ccs90,377.0,97.0,0.2,4,4,0.64,0.64,0.5,0.106666667,0.213333333,0,0,NaturalGas_CCCCSAvgCF_Conservative,WEC_CALN,0,0.0,0.9,1,1
WEC_CALN_naturalgas_ccavgcf_moderate_0,49,1,0,1,0.0,-1.0,0,116697.2253,27300.0,1.74,6.363,pacific_reference_naturalgas,573.0,61.0,0.2,4,4,1.0,1.0,0.3,0.106666667,0.213333333,0,0,NaturalGas_CCAvgCF_Moderate,WEC_CALN,0,0.0,0.0,1,1
WEC_CALN_naturalgas_ctavgcf_moderate_0,49,1,0,1,0.0,-1.0,0,87906.38978,20900.0,4.94,9.717,pacific_reference_naturalgas,237.0,140.0,0.19,0,0,1.0,1.0,0.25,0.63,1.26,0,0,NaturalGas_CTAvgCF_Moderate,WEC_CALN,0,0.0,0.0,1,1
WEC_CALN_nuclear_nuclear_moderate_0,49,1,0,1,0.0,-1.0,0,417553.8962,144972.332,2.351778656,10.455,pacific_reference_uranium,1000.0,1000.0,0.0,24,24,0.25,0.25,0.3,0.041666667,0.083333333,0,0,Nuclear_Nuclear_Moderate,WEC_CALN,0,0.0,0.0,1,1
WEC_LADW_naturalgas_ccccsavgcf_conservative_0,50,1,0,1,0.0,-1.0,0,175554.4152,65100.0,5.73,7.159,pacific_reference_naturalgas_ccs90,377.0,97.0,0.2,4,4,0.64,0.64,0.5,0.106666667,0.213333333,0,0,NaturalGas_CCCCSAvgCF_Conservative,WEC_LADW,0,0.0,0.9,1,1
WEC_LADW_naturalgas_ccavgcf_moderate_0,50,1,0,1,0.0,-1.0,0,109730.2268,27300.0,1.74,6.363,pacific_reference_naturalgas,573.0,61.0,0.2,4,4,1.0,1.0,0.3,0.106666667,0.213333333,0,0,NaturalGas_CCAvgCF_Moderate,WEC_LADW,0,0.0,0.0,1,1
WEC_LADW_naturalgas_ctavgcf_moderate_0,50,1,0,1,0.0,-1.0,0,82607.32582,20900.0,4.94,9.717,pacific_reference_naturalgas,237.0,140.0,0.19,0,0,1.0,1.0,0.25,0.63,1.26,0,0,NaturalGas_CTAvgCF_Moderate,WEC_LADW,0,0.0,0.0,1,1
WEC_LADW_nuclear_nuclear_moderate_0,50,1,0,1,0.0,-1.0,0,397829.5728,144972.332,2.351778656,10.455,pacific_reference_uranium,1000.0,1000.0,0.0,24,24,0.25,0.25,0.3,0.041666667,0.083333333,0,0,Nuclear_Nuclear_Moderate,WEC_LADW,0,0.0,0.0,1,1
WEC_SDGE_naturalgas_ccccsavgcf_conservative_0,51,1,0,1,0.0,-1.0,0,175554.4152,65100.0,5.73,7.159,pacific_reference_naturalgas_ccs90,377.0,97.0,0.2,4,4,0.64,0.64,0.5,0.106666667,0.213333333,0,0,NaturalGas_CCCCSAvgCF_Conservative,WEC_SDGE,0,0.0,0.9,1,1
WEC_SDGE_naturalgas_ccavgcf_moderate_0,51,1,0,1,0.0,-1.0,0,109730.2268,27300.0,1.74,6.363,pacific_reference_naturalgas,573.0,61.0,0.2,4,4,1.0,1.0,0.3,0.106666667,0.213333333,0,0,NaturalGas_CCAvgCF_Moderate,WEC_SDGE,0,0.0,0.0,1,1
WEC_SDGE_naturalgas_ctavgcf_moderate_0,51,1,0,1,0.0,-1.0,0,82607.32582,20900.0,4.94,9.717,pacific_reference_naturalgas,237.0,140.0,0.19,0,0,1.0,1.0,0.25,0.63,1.26,0,0,NaturalGas_CTAvgCF_Moderate,WEC_SDGE,0,0.0,0.0,1,1
WEC_SDGE_nuclear_nuclear_moderate_0,51,1,0,1,0.0,-1.0,0,397829.5728,144972.332,2.351778656,10.455,pacific_reference_uranium,1000.0,1000.0,0.0,24,24,0.25,0.25,0.3,0.041666667,0.083333333,0,0,Nuclear_Nuclear_Moderate,WEC_SDGE,0,0.0,0.0,1,1
WECC_SCE_naturalgas_ccccsavgcf_conservative_0,52,1,0,1,0.0,-1.0,0,175554.4152,65100.0,5.73,7.159,pacific_reference_naturalgas_ccs90,377.0,97.0,0.2,4,4,0.64,0.64,0.5,0.106666667,0.213333333,0,0,NaturalGas_CCCCSAvgCF_Conservative,WECC_SCE,0,0.0,0.9,1,1
WECC_SCE_naturalgas_ccavgcf_moderate_0,52,1,0,1,0.0,-1.0,0,109730.2268,27300.0,1.74,6.363,pacific_reference_naturalgas,573.0,61.0,0.2,4,4,1.0,1.0,0.3,0.106666667,0.213333333,0,0,NaturalGas_CCAvgCF_Moderate,WECC_SCE,0,0.0,0.0,1,1
