elec_demand_SE,elec_demand_MIDAT,elec_demand_NE
85963.0,55310.0,28378.0
84702.0,55712.0,28842.0
86534.0,58695.0,30547.0
94400.0,66142.0,34647.0
115955.0,86742.0,46607.0
142420.0,102088.0,54750.0
153831.0,101997.0,54092.0
153676.0,97304.0,50974.0
158551.0,100322.0,52719.0
166765.0,103043.0,53578.0
173030.0,104173.0,53920.0
176764.0,103569.0,53394.0
181815.0,104160.0,53696.0
189998.0,109132.0,56581.0
203176.0,116413.0,61063.0
216815.0,122740.0,65042.0
208442.0,112788.0,59509.0
181443.0,96256.0,50402.0
162955.0,91223.0,47866.0
149470.0,85293.0,44365.0
132542.0,75311.0,38730.0
116242.0,67362.0,34401.0
101930.0,59587.0,30358.0
93400.0,56696.0,28871.0
89243.0,55592.0,28329.0
87715.0,55923.0,28735.0
89314.0,58746.0,30393.0
96896.0,66022.0,34421.0
118233.0,86200.0,46408.0
145718.0,101894.0,54575.0
157684.0,102087.0,53884.0
158459.0,97711.0,50738.0
164484.0,100946.0,52459.0
173605.0,104102.0,53385.0
180357.0,105562.0,53776.0
184550.0,105274.0,53266.0
188751.0,106105.0,53580.0
197615.0,111195.0,56506.0
211475.0,118600.0,61040.0
225875.0,124917.0,65030.0
216513.0,114880.0,59532.0
188342.0,98009.0,50415.0
168926.0,92571.0,47851.0
154950.0,86508.0,44366.0
137445.0,76315.0,38765.0
120701.0,68169.0,34417.0
104637.0,60253.0,30416.0
95170.0,57110.0,28931.0
90655.0,55818.0,28363.0
88979.0,55943.0,28715.0
90422.0,58607.0,30400.0
97770.0,65814.0,34398.0
119120.0,85640.0,46324.0
146646.0,101840.0,54392.0
158723.0,102561.0,53766.0
159589.0,98647.0,50740.0
165823.0,102230.0,52454.0
174813.0,105773.0,53405.0
181750.0,107528.0,53790.0
186180.0,107461.0,53301.0
190388.0,108507.0,53642.0
199294.0,113835.0,56548.0
212838.0,121485.0,61026.0
227043.0,128033.0,64986.0
217458.0,117690.0,59498.0
189021.0,100322.0,50341.0
169591.0,94416.0,47739.0
155346.0,87854.0,44357.0
137896.0,77231.0,38719.0
121090.0,68839.0,34359.0
105109.0,60815.0,30258.0
95899.0,57585.0,28695.0
91396.0,56194.0,28015.0
89688.0,56262.0,28298.0
91170.0,58885.0,29887.0
98466.0,66031.0,33853.0
119829.0,85688.0,45596.0
147466.0,102332.0,53857.0
159519.0,103506.0,53393.0
160201.0,99862.0,50538.0
166374.0,103663.0,52337.0
175223.0,107294.0,53467.0
181805.0,109054.0,53922.0
185730.0,109150.0,53473.0
189691.0,110273.0,53821.0
198275.0,115620.0,56691.0
211510.0,123329.0,61066.0
225235.0,129943.0,64955.0
215618.0,119517.0,59474.0
187373.0,101818.0,50313.0
168237.0,95606.0,47679.0
154478.0,88867.0,44367.0
137099.0,78076.0,38755.0
120491.0,69492.0,34365.0
104834.0,61079.0,30259.0
94971.0,57684.0,28689.0
90458.0,56251.0,27987.0
88840.0,56288.0,28233.0
90264.0,58792.0,29724.0
97717.0,65822.0,33612.0
119150.0,85368.0,45340.0
146592.0,102283.0,53964.0
158459.0,103380.0,53517.0
158738.0,99738.0,50580.0
164650.0,103464.0,52325.0
172836.0,106976.0,53413.0
178918.0,108500.0,53815.0
182425.0,108227.0,53321.0
186025.0,109092.0,53617.0
193583.0,114087.0,56501.0
206009.0,121435.0,60932.0
218935.0,127713.0,64868.0
208986.0,117274.0,59340.0
181282.0,99668.0,50170.0
162602.0,93602.0,47603.0
149456.0,87149.0,44278.0
132830.0,76750.0,38770.0
116891.0,68332.0,34436.0
98900.0,57723.0,30732.0
83351.0,50150.0,26750.0
76450.0,47747.0,25829.0
73200.0,46569.0,25478.0
71406.0,46181.0,25456.0
73239.0,48524.0,26835.0
80738.0,55499.0,31455.0
96297.0,66600.0,36755.0
108144.0,72228.0,39564.0
120703.0,79321.0,43259.0
130367.0,81870.0,44537.0
137989.0,85079.0,45526.0
145115.0,88111.0,46837.0
148887.0,88526.0,46618.0
148536.0,86584.0,45184.0
149164.0,87699.0,45674.0
153195.0,90135.0,47095.0
154650.0,89802.0,47016.0
158035.0,95044.0,50216.0
154560.0,91271.0,48684.0
144030.0,84873.0,45716.0
134947.0,82121.0,44630.0
122325.0,73871.0,40062.0
107337.0,64882.0,34926.0
92502.0,57052.0,30676.0
80055.0,49670.0,26716.0
73964.0,47355.0,25807.0
71359.0,46190.0,25428.0
69915.0,45702.0,25421.0
71891.0,47635.0,26555.0
79330.0,54002.0,30523.0
93203.0,65190.0,35808.0
104119.0,70900.0,38946.0
115508.0,78084.0,42897.0
123685.0,80748.0,44316.0
130004.0,84087.0,45339.0
136450.0,87571.0,46734.0
139654.0,88294.0,46559.0
139320.0,86833.0,45160.0
140379.0,88445.0,45783.0
144401.0,91485.0,47308.0
145621.0,91531.0,47244.0
150739.0,97103.0,50540.0
148212.0,93204.0,48973.0
138561.0,86584.0,45892.0
130182.0,83499.0,44749.0
118328.0,74904.0,40137.0
104141.0,65680.0,34968.0
92675.0,59559.0,30385.0
87524.0,56719.0,28930.0
85264.0,55709.0,28377.0
85446.0,56222.0,28855.0
88343.0,59189.0,30582.0
96614.0,66605.0,34797.0
118720.0,86722.0,47048.0
143267.0,103074.0,55742.0
150629.0,103463.0,55006.0
147409.0,98891.0,51630.0
149324.0,102025.0,53237.0
154202.0,104606.0,53971.0
157431.0,105799.0,54255.0
158339.0,105252.0,53603.0
159681.0,106041.0,53888.0
166271.0,111073.0,56850.0
178167.0,118628.0,61488.0
190446.0,125297.0,65736.0
183211.0,115016.0,60228.0
158457.0,97979.0,51163.0
142763.0,92537.0,48581.0
132512.0,86135.0,44670.0
118776.0,76164.0,39143.0
105604.0,68348.0,35003.0
94162.0,60640.0,31133.0
88209.0,58101.0,29828.0
86591.0,57302.0,29419.0
87083.0,57898.0,29962.0
90389.0,60773.0,31657.0
98790.0,68224.0,35961.0
121398.0,88401.0,48313.0
145098.0,103973.0,56233.0
152234.0,103660.0,55329.0
148376.0,98587.0,51797.0
149962.0,101391.0,53350.0
154325.0,103758.0,54016.0
157165.0,104708.0,54266.0
157941.0,104012.0,53726.0
159095.0,104611.0,53986.0
165993.0,109621.0,56935.0
177751.0,117143.0,61508.0
190137.0,123783.0,65659.0
182554.0,113716.0,60018.0
158077.0,96899.0,50903.0
142776.0,91674.0,48353.0
132510.0,85579.0,44614.0
118896.0,75633.0,39054.0
106143.0,67749.0,34785.0
94892.0,59940.0,30692.0
89170.0,57173.0,29239.0
87697.0,56220.0,28726.0
88421.0,56652.0,29145.0
91850.0,59500.0,30898.0
100441.0,66932.0,35029.0
123005.0,86951.0,47066.0
145746.0,102312.0,54854.0
151708.0,102354.0,54174.0
147115.0,97695.0,51156.0
148628.0,100655.0,52931.0
153113.0,103404.0,53995.0
156272.0,104469.0,54450.0
157269.0,103883.0,54019.0
158946.0,104538.0,54380.0
166113.0,109532.0,57283.0
178068.0,116981.0,61710.0
190508.0,123434.0,65636.0
183113.0,113505.0,60043.0
158613.0,96632.0,50718.0
142940.0,91332.0,47890.0
132699.0,85443.0,44482.0
118975.0,75439.0,38862.0
105897.0,67459.0,34513.0
94357.0,59548.0,30460.0
87703.0,56746.0,28892.0
85163.0,55642.0,28191.0
85181.0,55972.0,28451.0
88082.0,58730.0,30027.0
96131.0,65917.0,33931.0
118127.0,85718.0,45615.0
141351.0,101639.0,53892.0
149563.0,101909.0,53519.0
146979.0,97472.0,50923.0
149662.0,100465.0,52872.0
155761.0,103324.0,54137.0
160288.0,104448.0,54647.0
162428.0,103811.0,54266.0
165283.0,104349.0,54603.0
173157.0,109215.0,57468.0
185695.0,116432.0,61775.0
198493.0,122653.0,65606.0
190729.0,112689.0,60050.0
165328.0,95983.0,50655.0
148882.0,90927.0,47783.0
137845.0,85207.0,44578.0
123006.0,75282.0,38946.0
108742.0,67338.0,34560.0
96434.0,59464.0,30283.0
89186.0,56534.0,28626.0
85597.0,55375.0,27854.0
84585.0,55565.0,28048.0
86471.0,58180.0,29455.0
93956.0,65243.0,33219.0
115507.0,84951.0,44680.0
141642.0,101192.0,53467.0
152577.0,101662.0,53133.0
151939.0,97426.0,50514.0
156585.0,100576.0,52370.0
164761.0,103659.0,53792.0
170942.0,104892.0,54243.0
174632.0,104424.0,53789.0
178770.0,105084.0,54080.0
187558.0,109945.0,56912.0
200981.0,117175.0,61175.0
214797.0,123269.0,64968.0
205675.0,113149.0,59463.0
178481.0,96171.0,50099.0
160471.0,91051.0,47326.0
147841.0,85400.0,44314.0
131586.0,75434.0,38816.0
115810.0,67392.0,34391.0
99420.0,57440.0,30443.0
84664.0,49883.0,26287.0
77407.0,47472.0,25214.0
73890.0,46265.0,24704.0
71906.0,45807.0,24461.0
73506.0,47964.0,25672.0
81221.0,54838.0,29943.0
97092.0,66324.0,36003.0
111025.0,72111.0,39036.0
124706.0,79633.0,43027.0
136473.0,82522.0,44350.0
145828.0,86186.0,45801.0
154915.0,89773.0,47254.0
160710.0,90904.0,47128.0
162510.0,89620.0,45769.0
165497.0,91217.0,46237.0
171225.0,94255.0,47444.0
174503.0,94299.0,47276.0
177394.0,99120.0,50464.0
172050.0,94738.0,48837.0
159465.0,87822.0,45819.0
148202.0,84480.0,44781.0
133552.0,75756.0,40144.0
116878.0,66287.0,34838.0
101377.0,57906.0,30561.0
87494.0,50192.0,26512.0
79924.0,47648.0,25507.0
76085.0,46297.0,25018.0
73633.0,45623.0,24721.0
74780.0,47376.0,25695.0
82366.0,53649.0,29583.0
98638.0,65515.0,35478.0
113258.0,71785.0,38552.0
127620.0,79545.0,42450.0
140171.0,82959.0,43776.0
149785.0,86908.0,45014.0
159251.0,90809.0,46409.0
165054.0,91784.0,46227.0
166681.0,90490.0,44843.0
169825.0,92392.0,45476.0
175458.0,95531.0,47021.0
178410.0,95611.0,47021.0
181714.0,100884.0,50392.0
175917.0,96465.0,48879.0
162869.0,89468.0,45853.0
151713.0,85960.0,44771.0
136940.0,76951.0,40119.0
119882.0,67357.0,34878.0
105993.0,61729.0,30259.0
97835.0,57907.0,28735.0
93134.0,56378.0,28123.0
91292.0,56292.0,28430.0
92611.0,58770.0,30025.0
99840.0,65965.0,34020.0
121849.0,85574.0,45805.0
150327.0,103388.0,54277.0
163603.0,105443.0,53902.0
164740.0,102775.0,51085.0
172208.0,107502.0,52918.0
181554.0,112156.0,54171.0
188739.0,114914.0,54690.0
192390.0,115898.0,54309.0
196252.0,118160.0,54690.0
205208.0,124158.0,57607.0
218552.0,132819.0,62085.0
232955.0,140160.0,66014.0
222818.0,128751.0,60506.0
194069.0,109383.0,51110.0
173925.0,101264.0,48214.0
159346.0,92752.0,44811.0
141313.0,81050.0,39133.0
124078.0,71669.0,34675.0
107951.0,63595.0,30586.0
98367.0,59583.0,28661.0
93600.0,57747.0,27827.0
91635.0,57443.0,27959.0
92863.0,59686.0,29379.0
100089.0,66765.0,33231.0
121971.0,86285.0,44436.0
150572.0,104889.0,53730.0
163919.0,107653.0,53969.0
165368.0,105443.0,51900.0
172658.0,110613.0,54155.0
182030.0,115519.0,56243.0
189421.0,118324.0,57333.0
193713.0,119474.0,57568.0
198015.0,121518.0,58575.0
207275.0,127765.0,62001.0
221195.0,136427.0,67061.0
236084.0,143815.0,71420.0
225472.0,131989.0,65600.0
196148.0,112353.0,55261.0
175602.0,104169.0,51226.0
160658.0,95537.0,47080.0
142574.0,83428.0,40808.0
125225.0,73686.0,35828.0
108794.0,64099.0,30879.0
99131.0,59749.0,28711.0
94214.0,57860.0,27748.0
92118.0,57548.0,27765.0
93000.0,59660.0,29046.0
100325.0,66682.0,32765.0
122287.0,86154.0,43777.0
150900.0,104766.0,53437.0
164707.0,107453.0,53848.0
166559.0,105406.0,51769.0
173816.0,110629.0,54048.0
183209.0,115408.0,56255.0
190504.0,118241.0,57323.0
194892.0,119323.0,57497.0
199402.0,121450.0,58323.0
208336.0,127578.0,61648.0
221951.0,136056.0,66466.0
236544.0,143324.0,70497.0
226445.0,131753.0,64687.0
197194.0,112447.0,54406.0
176467.0,104109.0,50656.0
161445.0,95293.0,46789.0
143536.0,83169.0,40577.0
126165.0,73386.0,35593.0
109452.0,64439.0,30946.0
99295.0,60388.0,28842.0
94350.0,58498.0,27831.0
92366.0,58126.0,27822.0
93451.0,60250.0,29094.0
100660.0,67350.0,32899.0
122391.0,86929.0,43852.0
150977.0,105999.0,53500.0
163933.0,109181.0,54043.0
164866.0,107171.0,52189.0
171508.0,112518.0,54555.0
180227.0,117339.0,56900.0
186812.0,120087.0,58159.0
190418.0,121173.0,58507.0
193764.0,123241.0,59501.0
201824.0,129381.0,62875.0
214410.0,137786.0,67795.0
227747.0,144973.0,71943.0
217040.0,132793.0,66180.0
188559.0,113112.0,55869.0
169159.0,104895.0,51836.0
155320.0,96230.0,47772.0
138296.0,84128.0,41451.0
121767.0,74235.0,36328.0
105049.0,64349.0,31807.0
95372.0,60251.0,29445.0
91035.0,58432.0,28326.0
89451.0,58122.0,28233.0
90760.0,60153.0,29429.0
98030.0,67079.0,33154.0
119667.0,86716.0,44013.0
147638.0,105336.0,54060.0
159556.0,108047.0,55068.0
159777.0,105606.0,53617.0
165261.0,110427.0,56720.0
172772.0,114559.0,59337.0
178602.0,116850.0,60703.0
181488.0,117436.0,61106.0
184169.0,119095.0,62149.0
191733.0,124592.0,65670.0
204480.0,132594.0,70554.0
217879.0,139481.0,74597.0
207869.0,127755.0,68411.0
180271.0,108716.0,57775.0
162274.0,101352.0,53653.0
149408.0,93344.0,49247.0
133165.0,81872.0,42609.0
117491.0,72405.0,37304.0
100438.0,60868.0,32551.0
85941.0,52490.0,27704.0
78600.0,49592.0,26286.0
75012.0,47994.0,25470.0
72884.0,47130.0,24994.0
74414.0,49195.0,26091.0
82238.0,56059.0,29877.0
98821.0,69148.0,37008.0
112740.0,76032.0,40824.0
126726.0,84952.0,45713.0
138744.0,89431.0,48067.0
148025.0,93753.0,50531.0
157094.0,97958.0,52846.0
162598.0,99358.0,53511.0
163989.0,98581.0,52720.0
166684.0,100436.0,53701.0
172305.0,103659.0,55510.0
175589.0,103952.0,55725.0
178303.0,107594.0,58334.0
172927.0,102328.0,55696.0
160515.0,94265.0,51504.0
149357.0,89930.0,49304.0
134935.0,80057.0,43689.0
118263.0,69766.0,37664.0
102667.0,61491.0,32535.0
89025.0,53035.0,27713.0
81372.0,49936.0,26239.0
77396.0,48223.0,25378.0
74818.0,47189.0,24813.0
75976.0,48911.0,25756.0
83700.0,55487.0,29318.0
100582.0,69117.0,36686.0
115489.0,76457.0,40647.0
130064.0,85656.0,45720.0
142869.0,90887.0,48279.0
152492.0,95710.0,50869.0
162102.0,100626.0,53316.0
167860.0,102452.0,54041.0
169675.0,102073.0,53492.0
173047.0,104657.0,54768.0
179211.0,108718.0,56832.0
182725.0,110002.0,57298.0
186035.0,114154.0,60309.0
179523.0,107734.0,57523.0
165950.0,99274.0,53224.0
154706.0,94887.0,51089.0
139873.0,84414.0,45380.0
122637.0,73673.0,39033.0
108415.0,67031.0,33512.0
100165.0,62654.0,31074.0
94975.0,60291.0,29671.0
92500.0,59445.0,29297.0
92533.0,60750.0,30066.0
98485.0,66555.0,33182.0
119445.0,85759.0,43459.0
147906.0,105268.0,53669.0
162338.0,109752.0,55052.0
164669.0,108823.0,53834.0
172938.0,115614.0,57127.0
182609.0,120713.0,59860.0
190203.0,124533.0,61564.0
194209.0,125985.0,62221.0
198447.0,129017.0,63647.0
208193.0,136161.0,67448.0
222248.0,145758.0,72848.0
237685.0,154408.0,77536.0
228296.0,142318.0,71601.0
198686.0,120783.0,60728.0
177800.0,111811.0,56577.0
164050.0,103971.0,52659.0
145995.0,91099.0,45671.0
128305.0,80274.0,39859.0
111872.0,69842.0,34052.0
101636.0,65124.0,31400.0
96432.0,62632.0,30046.0
94142.0,61783.0,29765.0
94977.0,63507.0,30688.0
102195.0,70589.0,34508.0
124750.0,91424.0,45515.0
154573.0,112353.0,56302.0
169771.0,118276.0,57954.0
172710.0,118058.0,57070.0
181513.0,125316.0,60371.0
191353.0,130636.0,62972.0
199052.0,134422.0,64461.0
203611.0,136060.0,65036.0
207899.0,138527.0,66276.0
217483.0,145092.0,69755.0
232101.0,154459.0,74665.0
248052.0,163166.0,78705.0
237274.0,148899.0,72107.0
206734.0,127129.0,61299.0
184962.0,116988.0,56795.0
168646.0,106191.0,52005.0
149610.0,92761.0,45011.0
131498.0,81650.0,39259.0
114362.0,71982.0,34417.0
104398.0,67130.0,31736.0
98941.0,64595.0,30385.0
96506.0,63721.0,30173.0
96653.0,64890.0,30915.0
104010.0,72225.0,34995.0
125540.0,91942.0,45282.0
152531.0,110392.0,54737.0
169773.0,119498.0,58409.0
174943.0,120112.0,58120.0
183342.0,126111.0,60947.0
193152.0,131977.0,64068.0
201226.0,135978.0,66048.0
205588.0,137415.0,66593.0
209195.0,138981.0,67297.0
219164.0,146283.0,71154.0
232390.0,153614.0,74939.0
248533.0,163106.0,79628.0
237481.0,147281.0,72459.0
205333.0,123693.0,60479.0
182132.0,113306.0,55466.0
165983.0,103179.0,50804.0
148904.0,91701.0,45066.0
131569.0,80809.0,39263.0
114725.0,68178.0,32914.0
104677.0,63578.0,30606.0
99291.0,61256.0,29500.0
96901.0,60784.0,29393.0
97177.0,62031.0,30209.0
104436.0,69332.0,34165.0
125998.0,88294.0,44515.0
152951.0,105244.0,52876.0
169695.0,111866.0,55181.0
174646.0,111015.0,53499.0
182994.0,115432.0,55179.0
193196.0,120340.0,57491.0
201403.0,122965.0,58593.0
206013.0,122913.0,58395.0
209855.0,123452.0,58474.0
219625.0,130096.0,62281.0
232582.0,136357.0,66077.0
248520.0,144258.0,70817.0
237196.0,131165.0,64441.0
204507.0,109922.0,53097.0
181737.0,101552.0,48974.0
165558.0,93004.0,45348.0
148393.0,83030.0,40451.0
131298.0,73395.0,35571.0
114237.0,62604.0,30732.0
104025.0,59152.0,29193.0
98669.0,57632.0,28489.0
96235.0,57603.0,28743.0
96368.0,59340.0,29758.0
103489.0,66709.0,33738.0
124771.0,84875.0,44584.0
151664.0,100197.0,52115.0
168053.0,104921.0,53624.0
172857.0,102613.0,51459.0
181133.0,105642.0,52777.0
191132.0,109938.0,54408.0
199215.0,112266.0,55134.0
204103.0,112334.0,54639.0
207844.0,112713.0,54548.0
217747.0,119311.0,58151.0
230660.0,125278.0,61594.0
245931.0,132674.0,66220.0
234586.0,121081.0,60127.0
201877.0,101057.0,49586.0
179234.0,94111.0,46437.0
163571.0,87734.0,43390.0
146892.0,79030.0,39058.0
130073.0,70281.0,34641.0
109224.0,58186.0,30164.0
94023.0,52319.0,27308.0
86731.0,49848.0,26516.0
82583.0,48595.0,26220.0
79500.0,47526.0,25766.0
81194.0,50233.0,27275.0
89268.0,56528.0,31611.0
105110.0,67281.0,36353.0
120366.0,75035.0,39807.0
136693.0,83987.0,44082.0
151130.0,88253.0,45832.0
160589.0,91425.0,46312.0
170426.0,96287.0,48151.0
176451.0,97587.0,47928.0
179549.0,97947.0,47500.0
182564.0,98842.0,47522.0
187544.0,100893.0,48580.0
190928.0,100564.0,48444.0
192435.0,103731.0,50923.0
185233.0,99183.0,49407.0
169755.0,90349.0,45443.0
156644.0,86260.0,44056.0
142482.0,78829.0,40498.0
124862.0,68214.0,34743.0
107663.0,59005.0,29946.0
94111.0,52843.0,27073.0
86861.0,50195.0,26252.0
82610.0,48780.0,25921.0
79275.0,47523.0,25432.0
80556.0,49849.0,26798.0
88096.0,55627.0,30432.0
103905.0,66526.0,35173.0
119658.0,74441.0,38891.0
136168.0,83496.0,43251.0
150927.0,88073.0,44992.0
160649.0,91354.0,45522.0
171105.0,96618.0,47393.0
177416.0,97832.0,47206.0
180698.0,98500.0,46809.0
184041.0,99957.0,47004.0
189233.0,103024.0,48230.0
193259.0,103475.0,48233.0
195512.0,107453.0,50965.0
187932.0,102369.0,49515.0
171680.0,92855.0,45504.0
158318.0,88181.0,44161.0
143797.0,80235.0,40546.0
125766.0,69160.0,34732.0
111049.0,63895.0,30674.0
102623.0,59772.0,28838.0
97449.0,58031.0,28036.0
95272.0,57873.0,28250.0
95728.0,59546.0,29339.0
102861.0,66981.0,33427.0
124210.0,85297.0,43982.0
151051.0,101732.0,51902.0
167382.0,108266.0,54274.0
172125.0,107589.0,52930.0
180478.0,112254.0,54799.0
190824.0,117974.0,57139.0
199115.0,121844.0,58627.0
203745.0,123276.0,58793.0
207521.0,125052.0,59364.0
217589.0,132698.0,63558.0
230474.0,140092.0,67637.0
245904.0,148748.0,72635.0
234492.0,136057.0,66241.0
202414.0,114447.0,54750.0
179473.0,105082.0,50232.0
163678.0,96113.0,46189.0
146686.0,85441.0,41152.0
130274.0,75344.0,36199.0
113162.0,66481.0,31972.0
103196.0,62249.0,29716.0
97892.0,60164.0,28583.0
95656.0,59742.0,28507.0
95867.0,61246.0,29383.0
103192.0,68770.0,33465.0
124572.0,87240.0,43689.0
151556.0,104404.0,52554.0
168308.0,111719.0,55748.0
172784.0,111631.0,55133.0
180914.0,116876.0,57617.0
191307.0,122735.0,60649.0
199478.0,126657.0,62615.0
203937.0,128268.0,63442.0
207420.0,130050.0,64338.0
217274.0,137773.0,68889.0
230119.0,145274.0,73303.0
245776.0,154169.0,78458.0
235245.0,140818.0,71851.0
203441.0,118833.0,59965.0
180424.0,109157.0,55116.0
164544.0,99942.0,50523.0
147769.0,89147.0,44633.0
130724.0,78677.0,39037.0
114547.0,70549.0,34348.0
104271.0,65861.0,31708.0
98866.0,63449.0,30350.0
96443.0,62722.0,30086.0
96543.0,63991.0,30818.0
103822.0,71542.0,34927.0
125400.0,91169.0,45315.0
152488.0,109502.0,55045.0
169787.0,118847.0,59256.0
174734.0,120071.0,59331.0
183219.0,126762.0,62381.0
193335.0,132975.0,65583.0
201589.0,137507.0,67906.0
205877.0,139419.0,68894.0
209034.0,141508.0,70081.0
218771.0,149682.0,74707.0
231764.0,157737.0,79077.0
247751.0,167540.0,84287.0
237042.0,151600.0,76814.0
204857.0,127772.0,64623.0
181619.0,116740.0,59332.0
165776.0,106391.0,54150.0
148779.0,94726.0,48014.0
131609.0,83370.0,41933.0
114565.0,73239.0,36779.0
104161.0,68338.0,34202.0
98830.0,65650.0,32651.0
96462.0,64687.0,32198.0
96638.0,65756.0,32742.0
103898.0,73129.0,36701.0
125346.0,92955.0,47142.0
152300.0,111546.0,57217.0
169391.0,121145.0,61888.0
174244.0,122146.0,62058.0
182683.0,128913.0,65260.0
192874.0,134874.0,68550.0
201108.0,139380.0,70754.0
205386.0,141060.0,71565.0
208352.0,142779.0,72447.0
217420.0,150052.0,76432.0
229905.0,157257.0,80014.0
245890.0,166422.0,84696.0
235004.0,149844.0,76469.0
202894.0,125643.0,63595.0
179979.0,114969.0,58134.0
164234.0,104508.0,53231.0
147423.0,93023.0,47233.0
130491.0,82224.0,41258.0
113668.0,71032.0,34862.0
103619.0,66058.0,32102.0
98234.0,63578.0,30625.0
95878.0,62748.0,30445.0
95968.0,63758.0,31083.0
103135.0,71000.0,35109.0
124683.0,90263.0,45549.0
151750.0,108165.0,54900.0
169130.0,116364.0,58424.0
174210.0,116666.0,57954.0
182576.0,122271.0,60556.0
192681.0,127893.0,63204.0
200925.0,131509.0,64573.0
205491.0,132800.0,64435.0
209018.0,133992.0,64689.0
218667.0,140767.0,68345.0
231173.0,147170.0,71883.0
246803.0,155315.0,76357.0
235632.0,140479.0,69457.0
203103.0,117583.0,57802.0
180006.0,107967.0,53254.0
164405.0,98700.0,48770.0
147789.0,88073.0,43307.0
130902.0,77737.0,37954.0
110156.0,64158.0,31219.0
94714.0,56893.0,28055.0
87435.0,53802.0,26979.0
83253.0,51999.0,26381.0
79975.0,50431.0,25788.0
81659.0,53215.0,27262.0
90000.0,60089.0,30931.0
105917.0,72565.0,36591.0
122203.0,81757.0,40242.0
138951.0,92483.0,44603.0
153673.0,98404.0,46283.0
163183.0,102017.0,47187.0
173042.0,107156.0,49067.0
178872.0,108517.0,48902.0
181649.0,109218.0,48435.0
184518.0,110152.0,48385.0
189103.0,112558.0,49355.0
192610.0,112493.0,49224.0
193858.0,113761.0,51708.0
186590.0,107981.0,50057.0
170244.0,97482.0,45911.0
157193.0,92015.0,44414.0
143173.0,83329.0,40790.0
125454.0,71764.0,34879.0
107529.0,61317.0,30052.0
93899.0,54558.0,27133.0
86693.0,51684.0,26288.0
82543.0,50049.0,25881.0
79203.0,48557.0,25330.0
80537.0,50840.0,26675.0
88277.0,56946.0,30348.0
103843.0,68522.0,35344.0
119900.0,76833.0,38954.0
136141.0,86229.0,43294.0
150769.0,91229.0,45011.0
160222.0,94610.0,45686.0
170795.0,99925.0,47594.0
177108.0,101016.0,47418.0
180488.0,101439.0,46990.0
183671.0,102414.0,47163.0
188336.0,104901.0,48437.0
192163.0,105084.0,48445.0
194129.0,109079.0,51151.0
186831.0,103827.0,49644.0
170365.0,94032.0,45599.0
157165.0,89214.0,44208.0
143155.0,81120.0,40619.0
125320.0,69923.0,34788.0
111403.0,62876.0,30601.0
103024.0,59072.0,29100.0
97880.0,57515.0,28412.0
95713.0,57441.0,28721.0
95920.0,59149.0,29857.0
103176.0,66471.0,33902.0
124834.0,84739.0,44641.0
151850.0,100531.0,52245.0
168989.0,105708.0,53745.0
173620.0,103745.0,51803.0
181958.0,107051.0,53237.0
191987.0,111666.0,54873.0
200215.0,114188.0,55656.0
205033.0,114411.0,55180.0
208883.0,114890.0,55072.0
218789.0,121504.0,58662.0
231059.0,127803.0,62040.0
246474.0,135360.0,66620.0
234787.0,123364.0,60536.0
202681.0,102747.0,50005.0
