MIDAT_conventional_hydroelectric_1,NE_conventional_hydroelectric_1,SE_conventional_hydroelectric_1
0.318678708,0.6145606,0.377868312
0.318339387,0.614501242,0.377631393
0.318033046,0.614494689,0.377393175
0.317693726,0.614434978,0.377152108
0.317370208,0.614399808,0.376915188
0.317037839,0.614336379,0.37667697
0.316741922,0.614297686,0.376440051
0.316392177,0.614239854,0.376231795
0.316077329,0.614211444,0.375994876
0.315773658,0.614166326,0.375723846
0.315425624,0.614136894,0.37548662
0.315086304,0.614080084,0.375278671
0.314745273,0.614043034,0.375041751
0.31447211,0.613977938,0.374803534
0.314132789,0.613950173,0.374566308
0.313784755,0.613877459,0.374325547
0.313487128,0.613881245,0.374088627
0.313172279,0.61381717,0.373850103
0.312831196,0.613765109,0.373613183
0.312491876,0.613715024,0.373405234
0.312195959,0.61368814,0.373167016
0.311846258,0.613611891,0.372896979
0.311538361,0.613556068,0.372660059
0.31122774,0.6135559,0.37245211
0.310879705,0.613481178,0.372213586
0.310540385,0.613461018,0.371976666
0.31019064,0.6133953,0.371706934
0.309926147,0.613348977,0.371498985
0.309586826,0.613300419,0.371260462
0.309238792,0.613299605,0.371023542
0.308899516,0.613217618,0.370786622
0.308633312,0.613197458,0.370578367
0.308285277,0.613141295,0.370307337
0.307945957,0.613089234,0.370070417
0.307641326,0.613039149,0.369833498
0.307307246,0.613004999,0.369623944
0.306992398,0.612963612,0.369387025
0.306629659,0.612936071,0.369150105
0.306333742,0.612877735,0.368880067
0.305994466,0.612842564,0.36867082
0.305676145,0.6127835,0.3684339
0.305380228,0.61274935,0.36819698
0.305040908,0.612689993,0.367959754
0.304692873,0.612644875,0.367717696
0.304360504,0.612623729,0.367480776
0.304078635,0.612558633,0.36724355
0.303739314,0.612515845,0.36700663
0.303399994,0.612455865,0.366797383
0.303102358,0.612420694,0.366560463
0.302761328,0.61236163,0.366290426
0.30244648,0.612355077,0.366052208
0.302083741,0.612295719,0.365844259
0.301787824,0.612252931,0.365607033
0.301455454,0.612201859,0.365370113
0.301130182,0.612166689,0.365131895
0.300834265,0.612099713,0.364891134
0.300486231,0.61209316,0.364653908
0.300153905,0.612039424,0.364416989
0.299814585,0.611997282,0.364178771
0.299532716,0.611933207,0.363970516
0.299193396,0.611903775,0.363733596
0.298861026,0.611838326,0.363463864
0.298512992,0.611809915,0.363225647
0.298241547,0.611772415,0.363017391
0.297900517,0.611735365,0.362780471
0.297537778,0.611678555,0.362542254
0.297248856,0.611619197,0.362272216
0.296900822,0.611575412,0.362064267
0.296584263,0.611517076,0.361863961
0.296244943,0.61148917,0.361625437
0.295947263,0.611449791,0.361388517
0.295607943,0.611415642,0.361180568
0.295268622,0.611356284,0.360910836
0.294986753,0.611311487,0.360672313
0.294654384,0.611256685,0.360435393
0.294315108,0.611227899,0.360227444
0.293967073,0.611173509,0.359990218
0.293695629,0.611161636,0.359752
0.293345884,0.611094896,0.359482268
0.29299881,0.611048573,0.359274319
0.292702893,0.610993772,0.359035796
0.292354859,0.610964339,0.358798876
0.2920383,0.610889617,0.358561956
0.291705931,0.610898076,0.358353701
0.291401344,0.610833626,0.358082671
0.291062024,0.610787303,0.357845751
0.290738462,0.610739766,0.357608832
0.290397431,0.61067467,0.357400576
0.290108465,0.610626704,0.357162359
0.289760431,0.610571902,0.356892627
0.28942111,0.610577331,0.356655401
0.289149666,0.610495344,0.356447452
0.288806872,0.610476206,0.356209234
0.288452891,0.610411756,0.355972314
0.288113571,0.610372698,0.355735088
0.28780894,0.610317896,0.35549303
0.287501043,0.610288464,0.35525611
0.287151298,0.610250964,0.355018884
0.286855381,0.610220557,0.354781964
0.286516061,0.610155461,0.354572717
0.286192499,0.61012029,0.354335797
0.285858463,0.610054336,0.35406576
0.285562546,0.610027077,0.35382884
0.285214512,0.609995315,0.353619593
0.284875192,0.609953548,0.353382367
0.284610698,0.60989419,0.353145447
0.284260953,0.609866285,0.352908527
0.283906928,0.609800331,0.352666468
0.283558894,0.609733591,0.352429242
0.2832944,0.609704159,0.352192323
0.282955124,0.609667974,0.351954105
0.28260538,0.609638542,0.351716879
0.282266059,0.609573445,0.351476118
0.281970142,0.609537417,0.351239198
0.281653531,0.609479585,0.351000981
0.2813125,0.609444415,0.350763755
0.281016584,0.609378461,0.350555805
0.280668549,0.609370887,0.350318886
0.28033618,0.609310907,0.35004755
0.280012662,0.60927603,0.34981063
0.279715035,0.609216672,0.349602681
0.27936101,0.609182523,0.349365761
0.279019926,0.609115547,0.349127238
0.278748482,0.609087641,0.348890318
0.278409161,0.609056901,0.348649557
0.278059417,0.609014113,0.348411033
0.277720096,0.608954755,0.348174113
0.277422416,0.608927871,0.347937193
0.277107612,0.60884653,0.347729244
0.276766582,0.608824727,0.34749072
0.276461951,0.608788249,0.347220989
0.276129582,0.608719265,0.346984069
0.275814733,0.608693368,0.346775814
0.275466699,0.608635031,0.346537596
0.275169072,0.60858297,0.346300676
0.274815047,0.60854015,0.346030945
0.274473963,0.608506647,0.345822689
0.274202563,0.608457995,0.345584472
0.273854529,0.608432097,0.345347552
0.273513498,0.608379382,0.34514694
0.273181129,0.608327321,0.34493899
0.272876498,0.608271498,0.344667961
0.27256165,0.608243087,0.344431041
0.272222329,0.608168365,0.344193815
0.271879535,0.608175802,0.343984568
0.271583619,0.608112374,0.343747648
0.271268815,0.608066051,0.343510422
0.27092078,0.608017492,0.343240691
0.270623153,0.607989082,0.343031444
0.270267365,0.607905451,0.342794218
0.269928045,0.607885292,0.342557298
0.269613197,0.607848814,0.342320378
0.269308566,0.60777983,0.342078319
0.268974486,0.607753932,0.341841094
0.268635166,0.607696242,0.341604174
0.268355051,0.607644181,0.341367254
0.268015731,0.607595622,0.341157701
0.267683361,0.607594808,0.340920781
0.267333617,0.607529712,0.340651049
0.2670377,0.607491018,0.340412832
0.266714138,0.607434209,0.340204576
0.266374817,0.607404776,0.339967657
0.266084141,0.607332062,0.339730737
0.265721402,0.607304298,0.339492213
0.265382126,0.607274063,0.339251452
0.265067278,0.607237013,0.339014532
0.264769598,0.607172938,0.338777612
0.264428567,0.607143506,0.338539089
0.264080533,0.607078057,0.338331139
0.263765685,0.607042264,0.33809422
0.263476719,0.606982906,0.337824182
0.263128685,0.606968361,0.337585964
0.262787654,0.606917289,0.337378015
0.262491781,0.606852193,0.337141095
0.262168219,0.606815143,0.336902572
0.26183585,0.606751068,0.33663284
0.261496529,0.606728901,0.336424891
0.261175483,0.606656187,0.336187665
0.260860635,0.606655373,0.335949447
0.260519552,0.606590276,0.335712527
0.260223635,0.606559494,0.335504578
0.259882604,0.606495419,0.33523454
0.259534614,0.606460249,0.334996323
0.259226717,0.606384,0.334759403
0.2589308,0.606393985,0.334551148
0.258582766,0.606334627,0.334314228
0.258241735,0.606282566,0.33407601
0.257945818,0.606233503,0.333806279
0.257629207,0.606198332,0.333598023
0.257289887,0.606129995,0.333359806
0.256941897,0.606103475,0.333122886
0.256629565,0.606071714,0.33288566
0.256321668,0.606019652,0.332677711
0.255973633,0.605977854,0.332406681
0.255634313,0.605942683,0.332169761
0.255336686,0.605866435,0.331932536
0.254988651,0.605811633,0.331724586
0.254680754,0.605783727,0.331486369
0.254384837,0.605735721,0.331216331
0.254036847,0.605710845,0.330979411
0.253695816,0.605649844,0.330771462
0.253379205,0.605605047,0.330533244
0.253083288,0.605555984,0.330296018
0.252743968,0.605520813,0.330059099
0.252395934,0.605444565,0.32981704
0.252105258,0.60545455,0.329579814
0.251775705,0.605395838,0.329342894
0.25142767,0.605343777,0.329105974
0.251088394,0.605294714,0.328896727
0.250783763,0.605266808,0.328659501
0.250449684,0.605183177,0.328426383
0.250134835,0.605191636,0.328189464
0.249830205,0.60512654,0.32797991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
0.249490884,0.605087482,0.327742991
